,Credit Limit,Sex,Education,Marital Status,Age,Payment_Score,Avg_Outstanding,Avg_Paid,Default
19053,20000,F,BSc,Married,26,3.1666666666666665,18090.666666666668,1183.8333333333333,True
19054,80000,F,High School Diploma,Married,37,1.0,60748.333333333336,2183.3333333333335,True
19055,50000,F,BSc,Married,42,1.0,29076.333333333332,1428.1666666666667,False
19056,70000,F,High School Diploma,Married,35,3.0,52815.666666666664,2243.3333333333335,True
19057,30000,F,BSc,Married,38,1.6666666666666667,29291.5,1694.1666666666667,False
19058,100000,F,MSc or PHd,Single,25,1.5,70343.16666666667,1858.8333333333333,True
19059,50000,F,MSc or PHd,Single,25,1.3333333333333333,39967.333333333336,1708.3333333333333,False
19060,80000,F,BSc,Married,27,1.6666666666666667,67321.66666666667,2853.5,True
19061,50000,F,BSc,Married,27,0.3333333333333333,3603.5,1159.5,True
19063,140000,F,MSc or PHd,Single,29,1.0,100156.0,4662.333333333333,False
19064,70000,F,MSc or PHd,Married,31,1.0,55592.5,3333.3333333333335,False
19065,30000,F,BSc,Married,31,1.8333333333333333,24631.833333333332,591.5,False
19066,80000,F,BSc,Married,32,2.0,71559.5,2386.6666666666665,True
19067,40000,F,BSc,Married,41,1.0,8972.5,537.5,False
19068,100000,F,BSc,Married,37,1.0,35873.833333333336,1595.1666666666667,False
19069,50000,F,BSc,Married,40,1.0,38872.5,1501.8333333333333,False
19070,30000,F,High School Diploma,Married,35,3.0,27708.666666666668,1233.3333333333333,True
19071,120000,F,MSc or PHd,Married,35,1.0,15175.0,1891.8333333333333,False
19072,260000,F,High School Diploma,Married,39,1.0,145188.33333333334,6271.166666666667,False
19073,90000,F,BSc,Married,35,1.0,17604.166666666668,1873.5,False
19074,30000,F,BSc,Married,33,0.8333333333333334,20371.5,6432.333333333333,False
19075,260000,F,MSc or PHd,Married,37,1.0,148725.5,7171.333333333333,False
19076,170000,F,MSc or PHd,Married,39,1.8333333333333333,133291.5,4333.333333333333,False
19077,150000,F,BSc,Married,36,1.0,114445.0,4384.333333333333,False
19078,90000,F,High School Diploma,Married,40,2.8333333333333335,42192.166666666664,1823.6666666666667,False
19079,50000,F,High School Diploma,Single,45,1.0,5265.5,1048.5,False
19080,70000,F,MSc or PHd,Single,29,1.0,53739.666666666664,4843.333333333333,False
19081,210000,F,MSc or PHd,Single,29,1.0,207957.5,9732.0,False
19082,450000,F,MSc or PHd,Single,31,-1.0,0.0,0.0,False
19083,70000,F,High School Diploma,Married,32,1.3333333333333333,12168.833333333334,2166.6666666666665,True
19084,70000,F,High School Diploma,Single,32,2.3333333333333335,19213.833333333332,1833.3333333333333,True
19085,300000,F,High School Diploma,Single,34,0.8333333333333334,18376.666666666668,11153.333333333334,False
19086,70000,F,MSc or PHd,Married,29,1.0,69066.66666666667,2990.0,False
19087,180000,F,BSc,Married,37,1.0,78934.83333333333,3147.1666666666665,False
19088,50000,F,High School Diploma,Married,29,1.6666666666666667,54964.833333333336,2963.3333333333335,True
19089,20000,F,BSc,Single,27,1.5,16670.5,4763.333333333333,False
19090,260000,F,MSc or PHd,Single,31,1.0,210722.5,8358.5,False
19091,70000,F,High School Diploma,Married,34,0.8333333333333334,15209.833333333334,5357.666666666667,False
19092,50000,F,BSc,Other,31,3.1666666666666665,42926.833333333336,2000.0,True
19093,150000,F,BSc,Married,34,1.0,141022.16666666666,5966.666666666667,False
19094,150000,F,High School Diploma,Married,45,1.0,42313.166666666664,1732.5,False
19095,20000,F,BSc,Married,37,1.0,23692.666666666668,1394.0,False
19096,60000,F,BSc,Single,45,1.0,40083.666666666664,2314.0,False
19097,50000,F,BSc,Married,30,1.0,37450.0,1767.5,False
19098,50000,F,MSc or PHd,Single,25,1.3333333333333333,28903.833333333332,1750.0,False
19099,80000,F,MSc or PHd,Married,27,2.3333333333333335,75208.33333333333,2991.0,True
19100,140000,F,MSc or PHd,Single,27,0.6666666666666666,7572.166666666667,1225.8333333333333,False
19101,20000,F,High School Diploma,Single,28,2.5,8006.0,1050.0,True
19102,10000,F,BSc,Married,49,1.3333333333333333,4314.0,728.6666666666666,True
19103,120000,F,BSc,Married,45,0.0,3563.8333333333335,1760.3333333333333,False
19104,50000,F,BSc,Married,40,2.0,25099.666666666668,219.0,True
19105,30000,F,BSc,Married,39,2.0,14436.166666666666,1583.3333333333333,True
19106,210000,F,BSc,Married,49,1.3333333333333333,106436.5,4416.666666666667,True
19107,150000,F,MSc or PHd,Single,27,-1.0,0.0,0.0,True
19108,180000,F,High School Diploma,Married,28,1.0,41885.5,8961.833333333334,False
19109,590000,F,BSc,Married,29,-0.16666666666666666,1101.1666666666667,731.1666666666666,True
19110,260000,F,MSc or PHd,Married,30,1.0,105893.5,27100.0,False
19111,90000,F,High School Diploma,Married,35,0.8333333333333334,9020.666666666666,2220.3333333333335,False
19112,110000,F,BSc,Married,28,1.0,17201.333333333332,894.5,False
19113,140000,F,MSc or PHd,Single,28,0.16666666666666666,1346.1666666666667,1218.8333333333333,False
19114,210000,F,MSc or PHd,Single,30,0.0,5910.5,5609.166666666667,False
19115,80000,F,BSc,Married,31,-1.0,0.0,0.0,False
19116,30000,F,High School Diploma,Married,36,1.8333333333333333,8701.666666666666,6250.5,False
19117,120000,F,High School Diploma,Married,28,1.0,79120.16666666667,9959.5,False
19118,20000,F,High School Diploma,Married,44,2.0,8547.0,1009.5,False
19119,80000,F,High School Diploma,Single,42,1.0,49108.666666666664,1773.0,False
19120,110000,F,BSc,Single,35,1.0,24086.666666666668,1297.8333333333333,False
19121,240000,F,BSc,Married,34,0.8333333333333334,56064.666666666664,24390.833333333332,False
19122,100000,F,BSc,Married,49,0.5,10480.5,7314.833333333333,False
19123,200000,F,BSc,Single,32,1.0,158477.33333333334,6110.166666666667,False
19124,450000,F,MSc or PHd,Single,32,-1.0,1718.6666666666667,2725.0,False
19125,150000,F,BSc,Single,32,1.0,22836.833333333332,12241.5,False
19126,120000,F,BSc,Married,39,0.5,9041.333333333334,7113.333333333333,False
19127,70000,F,BSc,Single,26,1.3333333333333333,65239.0,3170.5,True
19128,190000,F,MSc or PHd,Single,31,1.0,142311.0,5833.333333333333,False
19129,50000,F,High School Diploma,Married,45,1.0,28480.833333333332,1255.1666666666667,False
19130,60000,F,High School Diploma,Married,44,1.5,31746.333333333332,1188.0,False
19131,90000,F,MSc or PHd,Single,30,3.0,18697.5,1333.3333333333333,True
19132,300000,F,BSc,Married,33,1.0,65383.666666666664,5334.5,False
19133,210000,F,High School Diploma,Married,32,0.8333333333333334,1287.8333333333333,1088.8333333333333,False
19134,50000,F,BSc,Married,34,2.0,41658.833333333336,1741.1666666666667,False
19135,350000,F,MSc or PHd,Married,34,0.8333333333333334,88579.5,20500.0,False
19136,30000,F,BSc,Married,34,1.0,28432.166666666668,948.6666666666666,False
19137,280000,F,High School Diploma,Married,34,-0.5,0.0,0.0,False
19138,380000,F,High School Diploma,Married,35,1.0,17134.0,2166.6666666666665,False
19139,360000,F,BSc,Single,34,-1.0,555.8333333333334,531.1666666666666,False
19140,260000,F,BSc,Married,37,0.5,-624.3333333333334,6860.5,False
19141,160000,F,BSc,Married,37,0.8333333333333334,10932.5,3631.8333333333335,False
19142,250000,F,High School Diploma,Married,43,-0.5,16092.166666666666,19611.5,False
19143,320000,F,MSc or PHd,Single,27,0.6666666666666666,25570.166666666668,9559.166666666666,False
19144,140000,F,BSc,Single,31,1.0,139179.33333333334,5983.333333333333,False
19145,80000,F,High School Diploma,Married,32,1.0,58401.333333333336,2430.1666666666665,False
19146,100000,F,MSc or PHd,Married,40,3.0,65657.66666666667,2657.6666666666665,True
19148,200000,F,High School Diploma,Single,29,0.3333333333333333,4559.833333333333,3498.6666666666665,False
19149,110000,F,High School Diploma,Married,37,1.0,76785.0,3616.6666666666665,False
19150,70000,F,MSc or PHd,Married,36,2.1666666666666665,20268.833333333332,1104.0,True
19151,240000,F,BSc,Married,46,0.3333333333333333,119950.5,3812.0,False
19152,80000,F,BSc,Married,38,1.0,73799.66666666667,2166.5,False
19153,150000,F,High School Diploma,Single,47,1.0,124614.66666666667,5000.0,False
19154,50000,F,BSc,Single,42,1.0,37059.5,1416.6666666666667,False
19155,230000,F,BSc,Married,37,0.8333333333333334,36941.833333333336,5925.0,False
19156,290000,F,MSc or PHd,Married,43,0.16666666666666666,2319.3333333333335,2375.3333333333335,False
19157,350000,F,MSc or PHd,Single,36,-1.0,1706.6666666666667,1168.0,False
19158,100000,F,High School Diploma,Single,39,1.0,55955.0,4550.0,False
19159,50000,F,High School Diploma,Married,46,0.6666666666666666,32449.833333333332,836.3333333333334,False
19160,360000,F,BSc,Married,43,-1.0,0.0,0.0,False
19161,210000,F,BSc,Single,38,0.0,6134.166666666667,6134.166666666667,False
19162,500000,F,BSc,Married,39,-1.0,2585.5,2260.8333333333335,False
19163,290000,F,BSc,Married,47,1.0,243773.0,9506.666666666666,False
19164,350000,F,High School Diploma,Married,36,1.3333333333333333,260606.66666666666,11671.833333333334,False
19165,190000,F,BSc,Married,33,-1.0,1987.1666666666667,2526.3333333333335,False
19166,180000,F,MSc or PHd,Single,34,1.0,148927.83333333334,30000.0,False
19167,110000,F,BSc,Married,35,1.0,5323.833333333333,625.6666666666666,True
19168,200000,F,High School Diploma,Single,33,2.8333333333333335,54398.833333333336,2183.3333333333335,True
19169,210000,F,BSc,Married,40,0.0,3145.8333333333335,2666.6666666666665,False
19170,100000,F,High School Diploma,Married,36,0.0,575.8333333333334,642.5,False
19171,130000,F,BSc,Married,43,1.0,109822.66666666667,10121.0,False
19172,70000,F,High School Diploma,Single,38,1.0,63789.666666666664,2371.3333333333335,False
19173,100000,F,BSc,Married,33,1.0,81130.5,2544.8333333333335,False
19174,150000,F,High School Diploma,Married,35,0.3333333333333333,498.3333333333333,343.3333333333333,False
19175,160000,F,High School Diploma,Married,39,0.3333333333333333,35070.166666666664,1680.6666666666667,False
19176,30000,F,High School Diploma,Married,48,-0.16666666666666666,0.0,33.333333333333336,False
19177,80000,F,BSc,Married,36,0.0,1079.5,947.1666666666666,False
19178,200000,F,BSc,Married,44,-1.0,12857.5,15300.333333333334,False
19179,180000,F,High School Diploma,Married,41,2.3333333333333335,99910.83333333333,3528.3333333333335,True
19180,180000,F,BSc,Married,34,1.0,21896.5,2914.5,False
19181,170000,F,BSc,Married,35,1.0,128183.66666666667,5306.666666666667,False
19182,50000,F,MSc or PHd,Single,35,1.0,11226.0,5733.333333333333,False
19183,160000,F,High School Diploma,Married,40,1.0,88845.66666666667,3197.6666666666665,False
19184,160000,F,BSc,Married,40,-1.0,390.0,455.0,True
19185,20000,F,MSc or PHd,Single,22,1.0,15969.0,1285.6666666666667,False
19186,70000,F,BSc,Married,24,0.8333333333333334,25330.833333333332,3427.0,False
19187,240000,F,BSc,Single,38,-1.0,22081.833333333332,21500.833333333332,False
19188,300000,F,BSc,Married,45,1.0,304551.3333333333,10191.333333333334,False
19189,420000,F,BSc,Married,37,-1.0,4169.333333333333,4150.666666666667,False
19190,200000,F,High School Diploma,Married,43,1.5,123553.5,4500.0,True
19191,50000,F,BSc,Married,47,1.0,26251.166666666668,1333.6666666666667,False
19192,50000,F,BSc,Married,38,0.8333333333333334,21434.166666666668,16952.666666666668,False
19193,200000,F,MSc or PHd,Married,38,-1.0,2604.5,2604.5,False
19194,200000,F,MSc or PHd,Single,32,1.0,118715.33333333333,4950.0,False
19195,380000,F,BSc,Married,33,2.6666666666666665,363629.1666666667,13752.5,False
19196,50000,F,MSc or PHd,Single,27,0.5,15198.333333333334,6787.666666666667,False
19197,50000,F,MSc or PHd,Single,28,0.16666666666666666,4013.6666666666665,3813.6666666666665,False
19198,500000,F,BSc,Single,35,-1.0,26077.666666666668,20866.833333333332,False
19199,300000,F,BSc,Married,40,-0.6666666666666666,411.6666666666667,0.0,False
19200,170000,F,BSc,Single,32,0.8333333333333334,6070.666666666667,6760.333333333333,True
19201,20000,F,BSc,Married,46,3.8333333333333335,15638.333333333334,1833.3333333333333,True
19202,20000,F,BSc,Married,43,0.0,1541.0,1295.1666666666667,False
19203,280000,F,BSc,Single,36,1.0,159932.66666666666,5529.0,False
19204,80000,F,BSc,Single,22,0.8333333333333334,6452.666666666667,5182.666666666667,False
19205,20000,F,BSc,Single,24,1.3333333333333333,18974.166666666668,1333.3333333333333,False
19206,70000,F,MSc or PHd,Single,24,1.0,67146.0,2489.1666666666665,False
19207,30000,F,BSc,Married,25,3.0,27164.166666666668,1685.6666666666667,True
19208,170000,F,BSc,Single,37,1.0,115605.66666666667,4281.0,False
19209,320000,F,BSc,Single,30,1.0,103904.33333333333,4516.666666666667,False
19210,210000,F,MSc or PHd,Single,30,-1.0,0.0,0.0,False
19211,310000,F,BSc,Single,31,1.0,13821.666666666666,1626.8333333333333,False
19212,230000,F,MSc or PHd,Single,29,0.6666666666666666,780.1666666666666,405.3333333333333,False
19213,90000,F,BSc,Married,31,1.6666666666666667,89641.5,4152.166666666667,True
19214,200000,F,MSc or PHd,Single,31,-1.0,2335.6666666666665,1508.3333333333333,False
19215,150000,F,BSc,Single,34,5.0,115656.0,7833.333333333333,False
19216,60000,F,MSc or PHd,Single,27,1.0,18074.666666666668,955.1666666666666,False
19217,50000,F,BSc,Single,38,0.6666666666666666,30903.166666666668,9334.5,False
19218,200000,F,MSc or PHd,Single,40,1.0,137199.83333333334,5056.833333333333,False
19219,220000,F,BSc,Married,35,1.0,23913.166666666668,1360.0,False
19220,300000,F,High School Diploma,Married,34,-1.0,9020.666666666666,9073.333333333334,False
19221,30000,F,BSc,Married,47,2.0,27763.5,2093.6666666666665,True
19223,280000,F,MSc or PHd,Married,42,1.0,175332.83333333334,7426.5,False
19224,330000,F,MSc or PHd,Single,38,-1.0,0.0,0.0,True
19225,390000,F,High School Diploma,Single,45,0.3333333333333333,28163.666666666668,25222.5,False
19226,200000,F,BSc,Married,38,0.16666666666666666,531.0,672.6666666666666,False
19227,20000,F,High School Diploma,Single,45,1.0,14828.166666666666,1278.1666666666667,False
19228,140000,F,BSc,Married,32,1.0,39607.666666666664,6336.333333333333,False
19229,30000,F,MSc or PHd,Married,32,-0.5,3547.6666666666665,3469.8333333333335,False
19230,210000,F,BSc,Married,41,-0.5,0.0,0.0,False
19231,100000,F,High School Diploma,Married,44,-1.0,659.5,1190.0,False
19232,50000,F,BSc,Married,38,0.0,909.5,727.0,False
19233,30000,F,High School Diploma,Single,42,1.0,27767.833333333332,1241.0,True
19235,150000,F,MSc or PHd,Single,37,0.0,-1447.6666666666667,3273.1666666666665,False
19236,180000,F,MSc or PHd,Single,39,-1.0,10939.166666666666,16255.166666666666,False
19237,230000,F,BSc,Married,49,-0.3333333333333333,1157.6666666666667,1157.6666666666667,False
19238,220000,F,MSc or PHd,Single,36,-1.0,1494.0,1859.8333333333333,False
19239,200000,F,MSc or PHd,Single,35,-1.0,4291.666666666667,4693.0,False
19240,80000,F,BSc,Married,35,-1.0,9959.333333333334,14136.0,False
19241,380000,F,High School Diploma,Married,44,0.6666666666666666,4749.5,3557.8333333333335,False
19242,30000,F,BSc,Married,42,1.6666666666666667,12100.666666666666,1077.3333333333333,True
19243,160000,F,BSc,Married,41,0.0,5565.5,4714.833333333333,False
19244,60000,F,BSc,Married,47,1.5,19810.666666666668,3247.5,True
19245,100000,F,High School Diploma,Married,42,0.5,3746.0,3128.3333333333335,False
19246,150000,F,BSc,Married,37,-0.5,974.1666666666666,974.1666666666666,False
19247,100000,F,BSc,Married,38,2.3333333333333335,38172.666666666664,1411.5,False
19248,30000,F,BSc,Single,44,-1.0,5719.666666666667,5922.833333333333,False
19249,220000,F,MSc or PHd,Married,36,2.0,3123.5,1223.0,True
19250,220000,F,MSc or PHd,Single,38,2.5,983.3333333333334,0.0,False
19251,400000,F,BSc,Single,30,-1.0,2770.8333333333335,3943.1666666666665,True
19252,680000,F,MSc or PHd,Single,30,0.5,41631.0,35541.0,True
19253,280000,F,MSc or PHd,Single,30,1.0,46679.5,7957.5,False
19254,70000,F,BSc,Married,44,1.0,24212.666666666668,2255.1666666666665,False
19255,300000,F,BSc,Married,39,0.0,3514.8333333333335,5891.833333333333,True
19256,250000,F,BSc,Single,41,0.0,1619.1666666666667,2197.8333333333335,False
19257,200000,F,MSc or PHd,Single,31,-0.6666666666666666,261.6666666666667,0.0,False
19258,450000,F,MSc or PHd,Single,31,0.3333333333333333,47014.166666666664,36615.5,False
19259,30000,F,MSc or PHd,Single,33,2.5,23245.666666666668,1500.0,True
19260,210000,F,BSc,Single,29,0.0,1166.0,975.5,False
19261,250000,F,MSc or PHd,Single,29,3.0,125642.33333333333,4180.0,True
19262,70000,F,BSc,Single,31,1.0,64574.166666666664,2072.1666666666665,False
19263,230000,F,MSc or PHd,Single,31,0.0,311.3333333333333,315.8333333333333,False
19264,150000,F,BSc,Married,37,-1.0,47.166666666666664,47.166666666666664,False
19265,70000,F,High School Diploma,Married,47,2.8333333333333335,32269.666666666668,1767.0,False
19266,150000,F,BSc,Married,35,1.0,80369.0,3472.0,True
19267,200000,F,BSc,Married,37,0.0,237.33333333333334,209.83333333333334,False
19268,200000,F,Other,Single,42,0.16666666666666666,2551.6666666666665,770.1666666666666,False
19269,300000,F,High School Diploma,Married,42,-0.3333333333333333,229.83333333333334,105.33333333333333,False
19270,80000,F,High School Diploma,Married,39,0.16666666666666666,3704.0,2908.5,True
19271,30000,F,BSc,Single,43,3.3333333333333335,29486.666666666668,3.0,True
19272,100000,F,BSc,Married,40,1.0,79720.33333333333,3342.3333333333335,False
19273,360000,F,MSc or PHd,Single,32,1.0,128026.33333333333,9704.333333333334,False
19274,150000,F,BSc,Single,32,1.0,24258.0,1275.6666666666667,False
19275,180000,F,MSc or PHd,Single,32,-0.16666666666666666,933.3333333333334,943.3333333333334,False
19276,210000,F,MSc or PHd,Married,33,-1.0,1777.0,1636.1666666666667,False
19277,110000,F,High School Diploma,Married,41,1.0,83817.83333333333,3483.3333333333335,False
19278,80000,F,BSc,Married,41,0.3333333333333333,30533.0,11398.166666666666,False
19279,50000,F,BSc,Single,39,1.6666666666666667,6554.333333333333,3456.6666666666665,False
19280,150000,F,BSc,Married,32,-1.0,594.0,594.0,False
19281,260000,F,MSc or PHd,Single,40,-1.0,0.0,0.0,False
19282,200000,F,MSc or PHd,Single,33,-1.0,1926.5,1006.3333333333334,False
19283,230000,F,BSc,Single,29,0.0,2577.8333333333335,3771.3333333333335,False
19284,70000,F,MSc or PHd,Married,32,1.0,70561.0,2850.1666666666665,True
19285,70000,F,MSc or PHd,Single,32,1.3333333333333333,37446.166666666664,1674.3333333333333,True
19286,160000,F,BSc,Single,32,1.0,5611.5,1189.1666666666667,True
19287,200000,F,High School Diploma,Single,34,1.0,194000.66666666666,6758.166666666667,False
19288,270000,F,BSc,Single,35,-0.3333333333333333,253.0,672.8333333333334,False
19289,100000,F,BSc,Married,36,1.0,87456.5,4091.5,False
19290,410000,F,MSc or PHd,Married,42,0.5,12584.166666666666,10193.833333333334,False
19291,160000,F,BSc,Married,33,0.0,2821.3333333333335,3950.3333333333335,False
19292,120000,F,BSc,Single,39,-1.0,922.6666666666666,977.0,True
19293,50000,F,BSc,Married,37,0.6666666666666666,8039.666666666667,1036.1666666666667,False
19294,450000,F,MSc or PHd,Married,38,-1.0,0.0,0.0,False
19295,200000,F,BSc,Single,36,1.0,181470.33333333334,8149.833333333333,False
19296,360000,F,BSc,Single,41,0.0,7393.5,6904.666666666667,False
